"","Year","Month","Day","Extent","Missing"
"2577",1990,5,2,13.58473,0
"2578",1990,5,3,13.55713,0
"2579",1990,5,4,13.54596,0
"2580",1990,5,5,13.58178,0
"2581",1990,5,6,13.59734,0
"2582",1990,5,7,13.6025,0
"2583",1990,5,8,13.55266,0
"2584",1990,5,9,13.49935,0
"2585",1990,5,10,13.42628,0
"2586",1990,5,11,13.42248,0
"2587",1990,5,12,13.42394,0
"2588",1990,5,13,13.30263,0
"2589",1990,5,14,13.27271,0
"2590",1990,5,15,13.28681,0
"2591",1990,5,16,13.28434,0
"2592",1990,5,17,13.21213,0
"2593",1990,5,18,13.21824,0
"2594",1990,5,19,13.17712,0
"2595",1990,5,20,13.17891,0
"2596",1990,5,21,13.14504,0
"2597",1990,5,22,13.03049,0
"2598",1990,5,23,12.95953,0
"2599",1990,5,24,12.96021,0
"2600",1990,5,25,12.91432,0
"2601",1990,5,26,12.85579,0
"2602",1990,5,27,12.77878,0
"2603",1990,5,28,12.7701,0
"2604",1990,5,29,12.74093,0
"2605",1990,5,30,12.69182,0
"2606",1990,5,31,12.59899,0
"2607",1990,6,1,12.38341,0
"2608",1990,6,2,12.27711,0
"2609",1990,6,3,12.28081,0
"2610",1990,6,4,12.18344,0
"2611",1990,6,5,12.17736,0
"2612",1990,6,6,12.12966,0
"2613",1990,6,7,12.07817,0
"2614",1990,6,8,12.02922,0
"2615",1990,6,9,11.98968,0
"2616",1990,6,10,11.94753,0
"2617",1990,6,11,11.86397,0
"2618",1990,6,12,11.79517,0
"2619",1990,6,13,11.78561,0
"2620",1990,6,14,11.77549,0
"2621",1990,6,15,11.76926,0
"2622",1990,6,16,11.70849,0
"2623",1990,6,17,11.61615,0
"2624",1990,6,18,11.51796,0
"2625",1990,6,19,11.49936,0
"2626",1990,6,20,11.39378,0
"2627",1990,6,21,11.36101,0
"2628",1990,6,22,11.36537,0
"2629",1990,6,23,11.323,0
"2630",1990,6,24,11.2472,0
"2631",1990,6,25,11.18622,0
"2632",1990,6,26,11.14536,0
"2633",1990,6,27,11.11331,0
"2634",1990,6,28,11.07162,0
"2635",1990,6,29,11.01938,0
"2636",1990,6,30,10.87978,0
"2637",1990,7,1,10.62274,0
"2638",1990,7,2,10.57301,0
"2639",1990,7,3,10.49125,0
"2640",1990,7,4,10.4428,0
"2641",1990,7,5,10.3255,0
"2642",1990,7,6,10.30075,0
"2643",1990,7,7,10.20709,0
"2644",1990,7,8,10.07277,0
"2645",1990,7,9,10.0432,0
"2646",1990,7,10,9.88466,0
"2647",1990,7,11,9.81326,0
"2648",1990,7,12,9.70814,0
"2649",1990,7,13,9.59279,0
"2650",1990,7,14,9.54763,0
"2651",1990,7,15,9.28764,0
"2652",1990,7,16,9.1631,0
"2653",1990,7,17,9.08759,0
"2654",1990,7,18,9.04666,0
"2655",1990,7,19,8.94718,0
"2656",1990,7,20,8.85802,0
"2657",1990,7,21,8.80956,0
"2658",1990,7,22,8.7585,0
"2659",1990,7,23,8.56786,0
"2660",1990,7,24,8.45094,0
"2661",1990,7,25,8.31775,0
"2662",1990,7,26,8.21138,0
"2663",1990,7,27,8.09571,0
"2664",1990,7,28,7.90822,0
"2665",1990,7,29,7.88443,0
"2666",1990,7,30,7.8607,0
"2667",1990,7,31,7.74848,0
"2668",1990,8,1,7.6511,0
"2669",1990,8,2,7.52404,0
"2670",1990,8,3,7.50392,0
"2671",1990,8,4,7.49002,0
"2672",1990,8,5,7.34464,0
"2673",1990,8,6,7.28074,0
"2674",1990,8,7,7.12646,0
"2675",1990,8,8,7.14437,0
"2676",1990,8,9,7.07739,0
"2677",1990,8,10,7.04958,0
"2678",1990,8,11,7.00205,0
"2679",1990,8,12,6.99636,0
"2680",1990,8,13,6.91894,0
"2681",1990,8,14,6.87797,0
"2682",1990,8,15,6.84185,0
"2683",1990,8,16,6.71557,0
"2684",1990,8,17,6.64932,0
"2685",1990,8,18,6.60311,0
"2686",1990,8,19,6.5938,0
"2687",1990,8,20,6.50376,0
"2688",1990,8,21,6.53738,0
"2689",1990,8,22,6.45089,0
"2690",1990,8,23,6.38894,0
"2691",1990,8,24,6.3475,0
"2692",1990,8,25,6.30772,0
"2693",1990,8,26,6.26371,0
"2694",1990,8,27,6.24113,0
"2695",1990,8,28,6.22345,0
"2696",1990,8,29,6.18715,0
"2697",1990,8,30,6.20051,0
"2698",1990,8,31,6.20313,0
"2699",1990,9,1,6.19504,0
"2700",1990,9,2,6.19607,0
"2701",1990,9,3,6.2054,0
"2702",1990,9,4,6.11853,0
"2703",1990,9,5,6.1314,0
"2704",1990,9,6,6.1594,0
"2705",1990,9,7,6.132,0
"2706",1990,9,8,6.16405,0
"2707",1990,9,9,6.18057,0
"2708",1990,9,10,6.12694,0
"2709",1990,9,11,6.10059,0
"2710",1990,9,12,6.15167,0
"2711",1990,9,13,6.11065,0
"2712",1990,9,14,6.11092,0
"2713",1990,9,15,6.13857,0
"2714",1990,9,16,6.09585,0
"2715",1990,9,17,6.13405,0
"2716",1990,9,18,6.04572,0
"2717",1990,9,19,6.03676,0
"2718",1990,9,20,6.06716,0
"2719",1990,9,21,6.0191,0
"2720",1990,9,22,6.03958,0
"2721",1990,9,23,6.0842,0
"2722",1990,9,24,6.12468,0
"2723",1990,9,25,6.14176,0
"2724",1990,9,26,6.14386,0
"2725",1990,9,27,6.17527,0
"2726",1990,9,28,6.2579,0
"2727",1990,9,29,6.34268,0
"2728",1990,9,30,6.44165,0
"2729",1990,10,1,6.58654,0
"2730",1990,10,2,6.68682,0
"2731",1990,10,3,6.80952,0
"2732",1990,10,4,6.94305,0
"2733",1990,10,5,7.08398,0
"2734",1990,10,6,7.11688,0
"2735",1990,10,7,7.15758,0
"2736",1990,10,8,7.25628,0
"2737",1990,10,9,7.44113,0
"2738",1990,10,10,7.59095,0
"2739",1990,10,11,7.66189,0
"2740",1990,10,12,7.80199,0
"2741",1990,10,13,7.91556,0
"2742",1990,10,14,8.11287,0
"2743",1990,10,15,8.37348,0
"2744",1990,10,16,8.49334,0
"2745",1990,10,17,8.68205,0
"2746",1990,10,18,8.94048,0
"2747",1990,10,19,9.02788,0
"2748",1990,10,20,9.25198,0
"2749",1990,10,21,9.40961,0
"2750",1990,10,22,9.48701,0
"2751",1990,10,23,9.51775,0
"2752",1990,10,24,9.52886,0
"2753",1990,10,25,9.62753,0
"2754",1990,10,26,9.73158,0
"2755",1990,10,27,9.80574,0
"2756",1990,10,28,9.83489,0
"2757",1990,10,29,9.85388,0
"2758",1990,10,30,9.88923,0
"2759",1990,10,31,9.9765,0
"2760",1990,11,1,10.13381,0
"2761",1990,11,2,10.24128,0
"2762",1990,11,3,10.28637,0
"2763",1990,11,4,10.25723,0
"2764",1990,11,5,10.32037,0
"2765",1990,11,6,10.37977,0
"2766",1990,11,7,10.49058,0
"2767",1990,11,8,10.58236,0
"2768",1990,11,9,10.65537,0
"2769",1990,11,10,10.75057,0
"2770",1990,11,11,10.80806,0
"2771",1990,11,12,10.83144,0
"2772",1990,11,13,10.91236,0
"2773",1990,11,14,10.94827,0
"2774",1990,11,15,11.02395,0
"2775",1990,11,16,11.1118,0
"2776",1990,11,17,11.20268,0
"2777",1990,11,18,11.20845,0
"2778",1990,11,19,11.2595,0
"2779",1990,11,20,11.26756,0
"2780",1990,11,21,11.45511,0
"2781",1990,11,22,11.51677,0
"2782",1990,11,23,11.5316,0
"2783",1990,11,24,11.55592,0
"2784",1990,11,25,11.67264,0
"2785",1990,11,26,11.69575,0
"2786",1990,11,27,11.7611,0
"2787",1990,11,28,11.89347,0
"2788",1990,11,29,12.04562,0
"2789",1990,11,30,12.0609,0
"2790",1990,12,1,12.26493,0
"2791",1990,12,2,12.38111,0
"2792",1990,12,3,12.42586,0
"2793",1990,12,4,12.52392,0
"2794",1990,12,5,12.58511,0
"2795",1990,12,6,12.63099,0
"2796",1990,12,7,12.60456,0
"2797",1990,12,8,12.67903,0
"2798",1990,12,9,12.7624,0
"2799",1990,12,10,12.80911,0
"2800",1990,12,11,12.82292,0
"2801",1990,12,12,12.8959,0
"2802",1990,12,13,12.99691,0
"2803",1990,12,14,13.09193,0
"2804",1990,12,15,13.15232,0
"2805",1990,12,16,13.22892,0
"2806",1990,12,17,13.35534,0
"2807",1990,12,18,13.27412,0
"2808",1990,12,19,13.31568,0
"2809",1990,12,20,13.3984,0
"2810",1990,12,21,13.5134,0
"2811",1990,12,22,13.55121,0
"2812",1990,12,23,13.60519,0
"2813",1990,12,24,13.60867,0
"2814",1990,12,25,13.58136,0
"2815",1990,12,26,13.50696,0
"2816",1990,12,27,13.4382,0
"2817",1990,12,28,13.41244,0
"2818",1990,12,29,13.41253,0
"2819",1990,12,30,13.43313,0
"2820",1990,12,31,13.48747,0
"2821",1991,1,1,13.60675,0
"2822",1991,1,2,13.77358,0
"2823",1991,1,3,13.78828,0
"2824",1991,1,4,13.81455,0
"2825",1991,1,5,13.8286,0
"2826",1991,1,6,13.90206,0
"2827",1991,1,7,13.91026,0
"2828",1991,1,8,13.93419,0
"2829",1991,1,9,14.03058,0
"2830",1991,1,10,14.09458,0
"2831",1991,1,11,14.15592,0
"2832",1991,1,12,14.16754,0
"2833",1991,1,13,14.30201,0
"2834",1991,1,14,14.30581,0
"2835",1991,1,15,14.34148,0
"2836",1991,1,16,14.35628,0
"2837",1991,1,17,14.40074,0
"2838",1991,1,18,14.42538,0
"2839",1991,1,19,14.5201,0
"2840",1991,1,20,14.51176,0
"2841",1991,1,21,14.58653,0
"2842",1991,1,22,14.59492,0
"2843",1991,1,23,14.66597,0
"2844",1991,1,24,14.68209,0
"2845",1991,1,25,14.76371,0
"2846",1991,1,26,14.71995,0
"2847",1991,1,27,14.73716,0
"2848",1991,1,28,14.71236,0
"2849",1991,1,29,14.69273,0
"2850",1991,1,30,14.77798,0
"2851",1991,1,31,14.79673,0
"2852",1991,2,1,14.82198,0
"2853",1991,2,2,14.8042,0
"2854",1991,2,3,14.8261,0
"2855",1991,2,4,14.74395,0
"2856",1991,2,5,14.80897,0
"2857",1991,2,6,14.79839,0
"2858",1991,2,7,14.84846,0
"2859",1991,2,8,14.91846,0
"2860",1991,2,9,14.96906,0
"2861",1991,2,10,15.0236,0
"2862",1991,2,11,15.08788,0
"2863",1991,2,12,15.12817,0
"2864",1991,2,13,15.22732,0
"2865",1991,2,14,15.29623,0
"2866",1991,2,15,15.33315,0
"2867",1991,2,16,15.34693,0
"2868",1991,2,17,15.37505,0
"2869",1991,2,18,15.37872,0
"2870",1991,2,19,15.46045,0
"2871",1991,2,20,15.51314,0
"2872",1991,2,21,15.42796,0
"2873",1991,2,22,15.41993,0
"2874",1991,2,23,15.53766,0
"2875",1991,2,24,15.52071,0
"2876",1991,2,25,15.58803,0
"2877",1991,2,26,15.53692,0
"2878",1991,2,27,15.54724,0
"2879",1991,2,28,15.49482,0
"2880",1991,3,1,15.46481,0
"2881",1991,3,2,15.47197,0
"2882",1991,3,3,15.38385,0
"2883",1991,3,4,15.29227,0
"2884",1991,3,5,15.30617,0
"2885",1991,3,6,15.37242,0
"2886",1991,3,7,15.33989,0
"2887",1991,3,8,15.45665,0
"2888",1991,3,9,15.45206,0
"2889",1991,3,10,15.44353,0
"2890",1991,3,11,15.42087,0
"2891",1991,3,12,15.40019,0
"2892",1991,3,13,15.42415,0
"2893",1991,3,14,15.46129,0
"2894",1991,3,15,15.43839,0
"2895",1991,3,16,15.48701,0
"2896",1991,3,17,15.4408,0
"2897",1991,3,18,15.46219,0
"2898",1991,3,19,15.48546,0
"2899",1991,3,20,15.41001,0
"2900",1991,3,21,15.35114,0
"2901",1991,3,22,15.32919,0
"2902",1991,3,23,15.24116,0
"2903",1991,3,24,15.29721,0
"2904",1991,3,25,15.35206,0
"2905",1991,3,26,15.31441,0
"2906",1991,3,27,15.17018,0
"2907",1991,3,28,15.17866,0
"2908",1991,3,29,15.2434,0
"2909",1991,3,30,15.39659,0
"2910",1991,3,31,15.42886,0
"2911",1991,4,1,15.43865,0
"2912",1991,4,2,15.41223,0
"2913",1991,4,3,15.36944,0
"2914",1991,4,4,15.33545,0
"2915",1991,4,5,15.33673,0
"2916",1991,4,6,15.32906,0
"2917",1991,4,7,15.2536,0
"2918",1991,4,8,15.23061,0
"2919",1991,4,9,15.15567,0
"2920",1991,4,10,15.06731,0
"2921",1991,4,11,14.95285,0
"2922",1991,4,12,14.90756,0
"2923",1991,4,13,14.85878,0
"2924",1991,4,14,14.8526,0
"2925",1991,4,15,14.79996,0
"2926",1991,4,16,14.74575,0
"2927",1991,4,17,14.77364,0
"2928",1991,4,18,14.70402,0
"2929",1991,4,19,14.59356,0
"2930",1991,4,20,14.58194,0
"2931",1991,4,21,14.58562,0
"2932",1991,4,22,14.5649,0
"2933",1991,4,23,14.54016,0
"2934",1991,4,24,14.4654,0
"2935",1991,4,25,14.43335,0
"2936",1991,4,26,14.3773,0
"2937",1991,4,27,14.30397,0
"2938",1991,4,28,14.20424,0
"2939",1991,4,29,14.2251,0
"2940",1991,4,30,14.17491,0
"2941",1991,5,1,14.0505,0
"2942",1991,5,2,13.98872,0
"2943",1991,5,3,13.93215,0
"2944",1991,5,4,13.92927,0
"2945",1991,5,5,13.85769,0
"2946",1991,5,6,13.81183,0
"2947",1991,5,7,13.7904,0
"2948",1991,5,8,13.75695,0
"2949",1991,5,9,13.69719,0
"2950",1991,5,10,13.67931,0
"2951",1991,5,11,13.60986,0
"2952",1991,5,12,13.6521,0
"2953",1991,5,13,13.61138,0
"2954",1991,5,14,13.55357,0
"2955",1991,5,15,13.4692,0
"2956",1991,5,16,13.48983,0
"2957",1991,5,17,13.46997,0
"2958",1991,5,18,13.38026,0
"2959",1991,5,19,13.34432,0
"2960",1991,5,20,13.31183,0
"2961",1991,5,21,13.25129,0
"2962",1991,5,22,13.18041,0
"2963",1991,5,23,13.18652,0
"2964",1991,5,24,13.13518,0
"2965",1991,5,25,13.11349,0
"2966",1991,5,26,13.09482,0
"2967",1991,5,27,13.06034,0
"2968",1991,5,28,13.03289,0
"2969",1991,5,29,13.04335,0
"2970",1991,5,30,12.96604,0
"2971",1991,5,31,12.97006,0
"2972",1991,6,1,12.8017,0
"2973",1991,6,2,12.77452,0
"2974",1991,6,3,12.77809,0
"2975",1991,6,4,12.73302,0
"2976",1991,6,5,12.69002,0
"2977",1991,6,6,12.6514,0
"2978",1991,6,7,12.58422,0
"2979",1991,6,8,12.55054,0
"2980",1991,6,9,12.4443,0
"2981",1991,6,10,12.36901,0
"2982",1991,6,11,12.26956,0
"2983",1991,6,12,12.29209,0
"2984",1991,6,13,12.28726,0
"2985",1991,6,14,12.22183,0
"2986",1991,6,15,12.13659,0
"2987",1991,6,16,12.09239,0
"2988",1991,6,17,12.05097,0
"2989",1991,6,18,11.98099,0
"2990",1991,6,19,11.97041,0
"2991",1991,6,20,11.96634,0
"2992",1991,6,21,11.90659,0
"2993",1991,6,22,11.92466,0
"2994",1991,6,23,11.84491,0
"2995",1991,6,24,11.69506,0
"2996",1991,6,25,11.65528,0
"2997",1991,6,26,11.67423,0
"2998",1991,6,27,11.52705,0
"2999",1991,6,28,11.46296,0
"3000",1991,6,29,11.34376,0
"3001",1991,6,30,11.29529,0
"3002",1991,7,1,10.97964,0
"3003",1991,7,2,10.87748,0
"3004",1991,7,3,10.78656,0
"3005",1991,7,4,10.71631,0
"3006",1991,7,5,10.57703,0
"3007",1991,7,6,10.30123,0
"3008",1991,7,7,10.21015,0
"3009",1991,7,8,10.2329,0
"3010",1991,7,9,10.17434,0
"3011",1991,7,10,10.02143,0
"3012",1991,7,11,10.06631,0
"3013",1991,7,12,9.85641,0
"3014",1991,7,13,9.75639,0
"3015",1991,7,14,9.58915,0
"3016",1991,7,15,9.48929,0
"3017",1991,7,16,9.45866,0
"3018",1991,7,17,9.30025,0
"3019",1991,7,18,9.21614,0
"3020",1991,7,19,9.20609,0
"3021",1991,7,20,9.19585,0
"3022",1991,7,21,9.04613,0
"3023",1991,7,22,8.99979,0
"3024",1991,7,23,8.94632,0
"3025",1991,7,24,8.88917,0
"3026",1991,7,25,8.82287,0
"3027",1991,7,26,8.60163,0
"3028",1991,7,27,8.52092,0
"3029",1991,7,28,8.40606,0
"3030",1991,7,29,8.31923,0
"3031",1991,7,30,8.22493,0
"3032",1991,7,31,8.06582,0
"3033",1991,8,1,7.93856,0
"3034",1991,8,2,7.95763,0
"3035",1991,8,3,7.8392,0
"3036",1991,8,4,7.72568,0
"3037",1991,8,5,7.77753,0
"3038",1991,8,6,7.79889,0
"3039",1991,8,7,7.69949,0
"3040",1991,8,8,7.69394,0
"3041",1991,8,9,7.70063,0
"3042",1991,8,10,7.62789,0
"3043",1991,8,11,7.60805,0
"3044",1991,8,12,7.57816,0
"3045",1991,8,13,7.51079,0
"3046",1991,8,14,7.45357,0
"3047",1991,8,15,7.45656,0
"3048",1991,8,16,7.44531,0
"3049",1991,8,17,7.3919,0
"3050",1991,8,18,7.2886,0
"3051",1991,8,19,7.34709,0
"3052",1991,8,20,7.31468,0
"3053",1991,8,21,7.21037,0
"3054",1991,8,22,7.20129,0
"3055",1991,8,23,7.16356,0
"3056",1991,8,24,7.08501,0
"3057",1991,8,25,7.10228,0
"3058",1991,8,26,7.01228,0
"3059",1991,8,27,6.95973,0
"3060",1991,8,28,6.96709,0
"3061",1991,8,29,6.87486,0
"3062",1991,8,30,6.87326,0
"3063",1991,8,31,6.78438,0
"3064",1991,9,1,6.77318,0
"3065",1991,9,2,6.70975,0
"3066",1991,9,3,6.78604,0
"3067",1991,9,4,6.79195,0
"3068",1991,9,5,6.73024,0
"3069",1991,9,6,6.62114,0
"3070",1991,9,7,6.51724,0
"3071",1991,9,8,6.46761,0
"3072",1991,9,9,6.45824,0
"3073",1991,9,10,6.44629,0
"3074",1991,9,11,6.43085,0
"3075",1991,9,12,6.36907,0
"3076",1991,9,13,6.35231,0
"3077",1991,9,14,6.27906,0
"3078",1991,9,15,6.27641,0
"3079",1991,9,16,6.26027,0
"3080",1991,9,17,6.35677,0
"3081",1991,9,18,6.31338,0
"3082",1991,9,19,6.3894,0
"3083",1991,9,20,6.3917,0
"3084",1991,9,21,6.32637,0
"3085",1991,9,22,6.29529,0
"3086",1991,9,23,6.33025,0
"3087",1991,9,24,6.41791,0
"3088",1991,9,25,6.42796,0
"3089",1991,9,26,6.43088,0
"3090",1991,9,27,6.44106,0
"3091",1991,9,28,6.51511,0
"3092",1991,9,29,6.60917,0
"3093",1991,9,30,6.70588,0
"3094",1991,10,1,6.8311,0
"3095",1991,10,2,6.96654,0
"3096",1991,10,3,6.99664,0
"3097",1991,10,4,7.12385,0
"3098",1991,10,5,7.20348,0
"3099",1991,10,6,7.30157,0
"3100",1991,10,7,7.45146,0
"3101",1991,10,8,7.54891,0
"3102",1991,10,9,7.68935,0
"3103",1991,10,10,7.7711,0
"3104",1991,10,11,7.96043,0
"3105",1991,10,12,8.21885,0
"3106",1991,10,13,8.43575,0
"3107",1991,10,14,8.58054,0
"3108",1991,10,15,8.77011,0
"3109",1991,10,16,8.88769,0
"3110",1991,10,17,8.95753,0
"3111",1991,10,18,9.10017,0
"3112",1991,10,19,9.0938,0
"3113",1991,10,20,9.13597,0
"3114",1991,10,21,9.18329,0
"3115",1991,10,22,9.23626,0
"3116",1991,10,23,9.27475,0
"3117",1991,10,24,9.31586,0
"3118",1991,10,25,9.29828,0
"3119",1991,10,26,9.3712,0
"3120",1991,10,27,9.45072,0
"3121",1991,10,28,9.53251,0
"3122",1991,10,29,9.61726,0
"3123",1991,10,30,9.60269,0
"3124",1991,10,31,9.65886,0
"3125",1991,11,1,9.85822,0
"3126",1991,11,2,9.97141,0
"3127",1991,11,3,10.04264,0
"3128",1991,11,4,10.05489,0
"3129",1991,11,5,10.16975,0
"3130",1991,11,6,10.23525,0
"3131",1991,11,7,10.29154,0
"3132",1991,11,8,10.40081,0
"3133",1991,11,9,10.51403,0
"3134",1991,11,10,10.60525,0
"3135",1991,11,11,10.645,0
"3136",1991,11,12,10.71709,0
"3137",1991,11,13,10.77148,0
"3138",1991,11,14,10.7739,0
"3139",1991,11,15,10.77699,0
"3140",1991,11,16,10.95071,0
"3141",1991,11,17,10.95524,0
"3142",1991,11,18,10.98811,0
"3143",1991,11,19,11.07272,0
"3144",1991,11,20,11.14783,0
"3145",1991,11,21,11.21749,0
"3146",1991,11,22,11.30179,0
"3147",1991,11,23,11.40103,0
"3148",1991,11,24,11.52501,0
"3149",1991,11,25,11.61013,0
"3150",1991,11,26,11.67832,0
"3151",1991,11,27,11.67295,0
"3152",1991,11,28,11.71565,0
"3153",1991,11,29,11.73518,0
"3154",1991,11,30,11.76973,0
"3155",1991,12,1,12.02485,0
"3156",1991,12,2,12.04119,0
"3157",1991,12,3,12.20873,0
"3158",1991,12,4,12.21994,0
"3159",1991,12,5,12.32399,0
"3160",1991,12,6,12.34209,0
"3161",1991,12,7,12.35171,0
"3162",1991,12,8,12.47886,0
"3163",1991,12,9,12.42657,0
"3164",1991,12,10,12.49955,0
"3165",1991,12,11,12.54226,0
"3166",1991,12,12,12.58105,0
"3167",1991,12,13,12.78661,0
"3168",1991,12,14,12.81524,0
"3169",1991,12,15,12.93235,0
"3170",1991,12,16,12.9392,0
"3171",1991,12,17,12.97129,0
"3172",1991,12,18,13.09655,0
"3173",1991,12,19,13.06158,0
"3174",1991,12,20,13.07298,0
"3175",1991,12,21,13.1213,0
"3176",1991,12,22,13.18449,0
"3177",1991,12,23,13.34222,0
"3178",1991,12,24,13.33551,0
"3179",1991,12,25,13.46488,0
"3180",1991,12,26,13.58406,0
"3181",1991,12,27,13.65104,0
"3182",1991,12,28,13.78214,0
"3183",1991,12,29,13.92485,0
"3184",1991,12,30,13.85999,0
"3185",1991,12,31,13.89155,0
"3186",1992,1,1,14.03772,0
"3187",1992,1,2,14.05699,0
"3188",1992,1,3,14.11371,0
"3189",1992,1,4,14.03619,0
"3190",1992,1,5,14.13224,0
"3191",1992,1,6,14.20484,0
"3192",1992,1,7,14.23872,0
"3193",1992,1,8,14.36777,0
"3194",1992,1,9,14.3832,0
"3195",1992,1,10,14.44144,0
"3196",1992,1,11,14.47898,0
"3197",1992,1,12,14.46915,0
"3198",1992,1,13,14.47877,0
"3199",1992,1,14,14.57835,0
"3200",1992,1,15,14.52214,0
"3201",1992,1,16,14.46306,0
"3202",1992,1,17,14.54121,0
"3203",1992,1,18,14.6186,0
"3204",1992,1,19,14.70425,0
"3205",1992,1,20,14.73181,0
"3206",1992,1,21,14.79547,0
"3207",1992,1,22,14.86795,0
"3208",1992,1,23,14.90241,0
"3209",1992,1,24,14.92413,0
"3210",1992,1,25,14.87706,0
"3211",1992,1,26,14.96255,0
"3212",1992,1,27,15.06394,0
"3213",1992,1,28,15.15574,0
"3214",1992,1,29,15.12801,0
"3215",1992,1,30,15.1494,0
"3216",1992,1,31,15.21836,0
"3217",1992,2,1,15.36187,0
"3218",1992,2,2,15.3366,0
"3219",1992,2,3,15.3598,0
"3220",1992,2,4,15.35097,0
"3221",1992,2,5,15.31646,0
"3222",1992,2,6,15.41183,0
"3223",1992,2,7,15.40103,0
"3224",1992,2,8,15.38947,0
"3225",1992,2,9,15.38481,0
"3226",1992,2,10,15.31478,0
"3227",1992,2,11,15.28736,0
"3228",1992,2,12,15.32436,0
"3229",1992,2,13,15.34397,0
"3230",1992,2,14,15.41288,0
"3231",1992,2,15,15.42871,0
"3232",1992,2,16,15.52433,0
"3233",1992,2,17,15.52887,0
"3234",1992,2,18,15.48795,0
"3235",1992,2,19,15.50166,0
"3236",1992,2,20,15.46988,0
"3237",1992,2,21,15.47993,0
"3238",1992,2,22,15.52647,0
"3239",1992,2,23,15.49298,0
"3240",1992,2,24,15.48465,0
"3241",1992,2,25,15.45993,0
"3242",1992,2,26,15.49494,0
"3243",1992,2,27,15.44879,0
"3244",1992,2,28,15.46702,0
"3245",1992,2,29,15.36304,0
"3246",1992,3,1,15.43126,0
"3247",1992,3,2,15.46635,0
"3248",1992,3,3,15.39478,0
"3249",1992,3,4,15.35552,0
"3250",1992,3,5,15.34909,0
"3251",1992,3,6,15.3593,0
"3252",1992,3,7,15.36308,0
"3253",1992,3,8,15.42837,0
"3254",1992,3,9,15.47739,0
"3255",1992,3,10,15.46972,0
"3256",1992,3,11,15.49982,0
"3257",1992,3,12,15.53258,0
"3258",1992,3,13,15.48037,0
"3259",1992,3,14,15.4477,0
"3260",1992,3,15,15.41488,0
"3261",1992,3,16,15.37632,0
"3262",1992,3,17,15.33215,0
"3263",1992,3,18,15.36282,0
"3264",1992,3,19,15.39674,0
"3265",1992,3,20,15.46475,0
"3266",1992,3,21,15.47034,0
"3267",1992,3,22,15.50288,0
"3268",1992,3,23,15.49036,0
"3269",1992,3,24,15.50526,0
"3270",1992,3,25,15.5178,0
"3271",1992,3,26,15.52189,0
"3272",1992,3,27,15.50769,0
"3273",1992,3,28,15.50529,0
"3274",1992,3,29,15.36791,0
"3275",1992,3,30,15.35401,0
"3276",1992,3,31,15.29716,0
"3277",1992,4,1,15.25592,0
"3278",1992,4,2,15.17727,0
"3279",1992,4,3,15.10289,0
"3280",1992,4,4,15.08268,0
"3281",1992,4,5,14.98694,0
"3282",1992,4,6,14.91344,0
"3283",1992,4,7,14.89604,0
"3284",1992,4,8,14.83937,0
"3285",1992,4,9,14.76716,0
"3286",1992,4,10,14.68501,0
"3287",1992,4,11,14.69963,0
"3288",1992,4,12,14.6715,0
"3289",1992,4,13,14.66672,0
"3290",1992,4,14,14.65938,0
"3291",1992,4,15,14.65824,0
"3292",1992,4,16,14.60977,0
"3293",1992,4,17,14.62669,0
"3294",1992,4,18,14.56785,0
"3295",1992,4,19,14.55741,0
"3296",1992,4,20,14.55871,0
"3297",1992,4,21,14.5268,0
"3298",1992,4,22,14.56151,0
"3299",1992,4,23,14.49561,0
"3300",1992,4,24,14.40768,0
"3301",1992,4,25,14.28646,0
"3302",1992,4,26,14.24505,0
"3303",1992,4,27,14.2427,0
"3304",1992,4,28,14.14908,0
"3305",1992,4,29,14.06982,0
"3306",1992,4,30,13.98773,0
"3307",1992,5,1,13.83762,0
"3308",1992,5,2,13.77721,0
"3309",1992,5,3,13.63507,0
"3310",1992,5,4,13.55092,0
"3311",1992,5,5,13.51946,0
"3312",1992,5,6,13.52687,0
"3313",1992,5,7,13.50529,0
"3314",1992,5,8,13.51508,0
"3315",1992,5,9,13.414,0
"3316",1992,5,10,13.32643,0
"3317",1992,5,11,13.23218,0
"3318",1992,5,12,13.22882,0
"3319",1992,5,13,13.19624,0
"3320",1992,5,14,13.1876,0
"3321",1992,5,15,13.15062,0
"3322",1992,5,16,13.1307,0
"3323",1992,5,17,13.09994,0
"3324",1992,5,18,13.12106,0
"3325",1992,5,19,13.08409,0
"3326",1992,5,20,13.0704,0
"3327",1992,5,21,13.06737,0
"3328",1992,5,22,13.04654,0
"3329",1992,5,23,12.98289,0
"3330",1992,5,24,12.99007,0
"3331",1992,5,25,12.92894,0
"3332",1992,5,26,12.90404,0
"3333",1992,5,27,12.94478,0
"3334",1992,5,28,12.9435,0
"3335",1992,5,29,12.88688,0
"3336",1992,5,30,12.87361,0
"3337",1992,5,31,12.81233,0
"3338",1992,6,1,12.67999,0
"3339",1992,6,2,12.66255,0
"3340",1992,6,3,12.61698,0
"3341",1992,6,4,12.61833,0
"3342",1992,6,5,12.47966,0
"3343",1992,6,6,12.43399,0
"3344",1992,6,7,12.3963,0
"3345",1992,6,8,12.40238,0
"3346",1992,6,9,12.36848,0
"3347",1992,6,10,12.35345,0
"3348",1992,6,11,12.34869,0
"3349",1992,6,12,12.33656,0
"3350",1992,6,13,12.30082,0
"3351",1992,6,14,12.28861,0
"3352",1992,6,15,12.21265,0
